"","Id","When","FarmCashReceiptType","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"572",39896,"7/1/2006 12:00:00 AM","Total receipts from direct payments",262202000,22571000,913110000,93530000,4659000,90000,2672000,95870000,4091000,188664000,238761000,"5/26/2020 8:59:29 AM"
"573",39897,"10/1/2006 12:00:00 AM","Total crops receipts",749211000,272381000,4224426000,406171000,56630000,6991000,56075000,1161891000,55137000,421892000,1038046000,"5/26/2020 8:59:29 AM"
"574",39898,"10/1/2006 12:00:00 AM","Total farm cash receipts",2043076000,638238000,9848133000,1011855000,111816000,26272000,121181000,2416676000,89671000,1512644000,1876703000,"5/26/2020 8:59:29 AM"
"575",39899,"10/1/2006 12:00:00 AM","Total receipts from livestock and livestock products",1057230000,337127000,4578606000,486253000,49450000,19021000,60991000,1092131000,29612000,974058000,472733000,"5/26/2020 8:59:29 AM"
"576",39900,"10/1/2006 12:00:00 AM","Total receipts from direct payments",236635000,28729000,1045101000,119431000,5736000,261000,4114000,162654000,4923000,116694000,365924000,"5/26/2020 8:59:29 AM"
"577",39901,"1/1/2007 12:00:00 AM","Total crops receipts",877207000,193066000,3902569000,518509000,45081000,2367000,12558000,716894000,53581000,255745000,1227561000,"5/26/2020 8:59:29 AM"
"578",39902,"1/1/2007 12:00:00 AM","Total farm cash receipts",2338618000,499385000,9937055000,1113067000,112361000,26901000,133428000,2069878000,93389000,1538659000,2011369000,"5/26/2020 8:59:29 AM"
"579",39903,"1/1/2007 12:00:00 AM","Total receipts from livestock and livestock products",1100892000,274867000,4704760000,463764000,56896000,24008000,116402000,1178033000,32763000,1004651000,452484000,"5/26/2020 8:59:29 AM"
"580",39904,"1/1/2007 12:00:00 AM","Total receipts from direct payments",360519000,31451000,1329726000,130794000,10384000,526000,4469000,174951000,7045000,278263000,331324000,"5/26/2020 8:59:29 AM"
"581",39905,"4/1/2007 12:00:00 AM","Total crops receipts",855327000,300905000,4479550000,506205000,44432000,4114000,17732000,1063098000,58297000,443688000,1185751000,"5/26/2020 8:59:29 AM"
"582",39906,"4/1/2007 12:00:00 AM","Total farm cash receipts",2070455000,597231000,9973646000,1043335000,107956000,24135000,92099000,2335361000,94396000,1826482000,1782196000,"5/26/2020 8:59:29 AM"
"583",39907,"4/1/2007 12:00:00 AM","Total receipts from livestock and livestock products",1089023000,267391000,4578286000,436156000,57225000,19917000,69930000,1160813000,32701000,1057473000,387657000,"5/26/2020 8:59:29 AM"
"584",39908,"4/1/2007 12:00:00 AM","Total receipts from direct payments",126105000,28935000,915810000,100973000,6299000,104000,4436000,111450000,3398000,325321000,208789000,"5/26/2020 8:59:29 AM"
"585",39909,"7/1/2007 12:00:00 AM","Total crops receipts",820779000,329217000,4835081000,626692000,59246000,5956000,44385000,1172106000,66165000,492826000,1217710000,"5/26/2020 8:59:29 AM"
"586",39910,"7/1/2007 12:00:00 AM","Total farm cash receipts",2112292000,620640000,10064393000,1113812000,117487000,27144000,114587000,2400597000,100488000,1752859000,1704486000,"5/26/2020 8:59:29 AM"
"587",39911,"7/1/2007 12:00:00 AM","Total receipts from livestock and livestock products",1097701000,281973000,4527128000,426659000,52586000,21217000,67254000,1096929000,31107000,1044285000,407419000,"5/26/2020 8:59:29 AM"
"588",39912,"7/1/2007 12:00:00 AM","Total receipts from direct payments",193812000,9450000,702183000,60461000,5656000,-28000,2948000,131562000,3216000,215749000,79357000,"5/26/2020 8:59:29 AM"
"589",39913,"10/1/2007 12:00:00 AM","Total crops receipts",930330000,290301000,5230763000,571945000,57900000,6003000,48601000,1172490000,58385000,497414000,1597395000,"5/26/2020 8:59:29 AM"
"590",39914,"10/1/2007 12:00:00 AM","Total farm cash receipts",2170149000,663958000,10890473000,1118910000,119298000,27922000,118837000,2467004000,96480000,1802080000,2305836000,"5/26/2020 8:59:29 AM"
"591",39915,"10/1/2007 12:00:00 AM","Total receipts from livestock and livestock products",1013285000,347586000,4517996000,426597000,52596000,21730000,64453000,1114418000,30350000,989617000,457366000,"5/26/2020 8:59:29 AM"
"592",39916,"10/1/2007 12:00:00 AM","Total receipts from direct payments",226534000,26071000,1141714000,120368000,8802000,190000,5784000,180097000,7745000,315049000,251074000,"5/26/2020 8:59:29 AM"
"593",39917,"1/1/2008 12:00:00 AM","Total crops receipts",1382923000,195385000,5775543000,795770000,43188000,1728000,11714000,740835000,59938000,331194000,2212868000,"5/26/2020 8:59:29 AM"
"594",39918,"1/1/2008 12:00:00 AM","Total farm cash receipts",2726216000,535938000,11738916000,1390449000,115765000,29061000,158135000,2307839000,104798000,1512331000,2858383000,"5/26/2020 8:59:29 AM"
"595",39919,"1/1/2008 12:00:00 AM","Total receipts from livestock and livestock products",969896000,302951000,4492228000,405652000,56870000,26795000,140218000,1183724000,30709000,987864000,387550000,"5/26/2020 8:59:29 AM"
"596",39920,"1/1/2008 12:00:00 AM","Total receipts from direct payments",373397000,37603000,1471145000,189027000,15708000,539000,6203000,383280000,14150000,193273000,257965000,"5/26/2020 8:59:29 AM"
"597",39921,"4/1/2008 12:00:00 AM","Total crops receipts",1214840000,321320000,5637386000,647442000,53917000,3505000,18852000,1154705000,48151000,595865000,1578788000,"5/26/2020 8:59:29 AM"
"598",39922,"4/1/2008 12:00:00 AM","Total farm cash receipts",2561072000,636419000,11051498000,1126583000,117578000,26332000,92490000,2417159000,86436000,1953331000,2034097000,"5/26/2020 8:59:29 AM"
"599",39923,"4/1/2008 12:00:00 AM","Total receipts from livestock and livestock products",1053273000,299284000,4562448000,401767000,56315000,22264000,71413000,1169175000,29280000,1074981000,384696000,"5/26/2020 8:59:29 AM"
"600",39924,"4/1/2008 12:00:00 AM","Total receipts from direct payments",292959000,15815000,851664000,77374000,7346000,562000,2225000,93280000,9005000,282485000,70613000,"5/26/2020 8:59:29 AM"
"601",39925,"7/1/2008 12:00:00 AM","Total crops receipts",1032425000,325855000,5791363000,682279000,53785000,4869000,42922000,1341689000,54854000,600131000,1652555000,"5/26/2020 8:59:29 AM"
"602",39926,"7/1/2008 12:00:00 AM","Total farm cash receipts",2485476000,659219000,11489516000,1158225000,114433000,26881000,115216000,2614786000,87628000,2063426000,2164226000,"5/26/2020 8:59:29 AM"
"603",39927,"7/1/2008 12:00:00 AM","Total receipts from livestock and livestock products",1157342000,320461000,4895218000,431487000,55749000,21849000,70681000,1201383000,30365000,1126271000,479630000,"5/26/2020 8:59:29 AM"
"604",39928,"7/1/2008 12:00:00 AM","Total receipts from direct payments",295709000,12903000,802935000,44459000,4899000,164000,1613000,71714000,2409000,337024000,32041000,"5/26/2020 8:59:29 AM"
"605",39929,"10/1/2008 12:00:00 AM","Total crops receipts",1108105000,272694000,5811863000,651737000,70131000,5391000,51847000,1368267000,78448000,632810000,1572434000,"5/26/2020 8:59:29 AM"
"606",39930,"10/1/2008 12:00:00 AM","Total farm cash receipts",2405756000,690173000,11779906000,1168552000,128739000,27049000,122680000,2706953000,115507000,2044190000,2370308000,"5/26/2020 8:59:29 AM"
"607",39931,"10/1/2008 12:00:00 AM","Total receipts from livestock and livestock products",1085953000,375506000,4960677000,477262000,55550000,21594000,66763000,1237974000,29883000,1132144000,478047000,"5/26/2020 8:59:29 AM"
"608",39932,"10/1/2008 12:00:00 AM","Total receipts from direct payments",211698000,41972000,1007366000,39553000,3058000,64000,4070000,100712000,7176000,279236000,319827000,"5/26/2020 8:59:29 AM"
"609",39933,"1/1/2009 12:00:00 AM","Total crops receipts",1520446000,203469000,6436342000,921183000,64175000,1852000,13743000,840945000,77173000,324419000,2468937000,"5/26/2020 8:59:29 AM"
"610",39934,"1/1/2009 12:00:00 AM","Total farm cash receipts",2858359000,532782000,12048578000,1452794000,134019000,26687000,137696000,2147037000,124336000,1603861000,3031007000,"5/26/2020 8:59:29 AM"
"611",39935,"1/1/2009 12:00:00 AM","Total receipts from livestock and livestock products",1054984000,300091000,4766065000,461277000,59488000,24434000,121011000,1202653000,31405000,1083723000,426999000,"5/26/2020 8:59:29 AM"
"612",39936,"1/1/2009 12:00:00 AM","Total receipts from direct payments",282928000,29221000,846171000,70334000,10356000,401000,2942000,103439000,15759000,195719000,135072000,"5/26/2020 8:59:29 AM"
"613",39937,"4/1/2009 12:00:00 AM","Total crops receipts",1165952000,339692000,6071118000,653008000,68008000,4713000,24416000,1267280000,59838000,735897000,1752314000,"5/26/2020 8:59:29 AM"
"614",39938,"4/1/2009 12:00:00 AM","Total farm cash receipts",2328438000,648770000,11123316000,1118412000,133728000,25787000,99271000,2495425000,96406000,2044008000,2133071000,"5/26/2020 8:59:29 AM"
"615",39939,"4/1/2009 12:00:00 AM","Total receipts from livestock and livestock products",1069241000,287061000,4439896000,411970000,58330000,21356000,72546000,1149243000,30961000,1067994000,271194000,"5/26/2020 8:59:29 AM"
"616",39940,"4/1/2009 12:00:00 AM","Total receipts from direct payments",93245000,22017000,612302000,53434000,7390000,-282000,2309000,78902000,5607000,240117000,109563000,"5/26/2020 8:59:29 AM"
"617",39941,"7/1/2009 12:00:00 AM","Total crops receipts",801704000,337012000,5014288000,620791000,48398000,5682000,35420000,1142249000,43640000,538899000,1440492000,"5/26/2020 8:59:29 AM"
"618",39942,"7/1/2009 12:00:00 AM","Total farm cash receipts",2091856000,660160000,10385646000,1122835000,108401000,26865000,106203000,2339110000,75101000,1994356000,1860761000,"5/26/2020 8:59:29 AM"
"619",39943,"7/1/2009 12:00:00 AM","Total receipts from livestock and livestock products",1058587000,303186000,4437282000,384374000,53042000,21096000,67710000,1118719000,27979000,1038108000,364482000,"5/26/2020 8:59:29 AM"
"620",39944,"7/1/2009 12:00:00 AM","Total receipts from direct payments",231565000,19962000,934077000,117669000,6961000,87000,3073000,78142000,3482000,417349000,55787000,"5/26/2020 8:59:29 AM"
"621",39945,"10/1/2009 12:00:00 AM","Total crops receipts",928435000,291335000,5692294000,620924000,68149000,6054000,49333000,1474901000,75725000,540843000,1636595000,"5/26/2020 8:59:29 AM"
"622",39946,"10/1/2009 12:00:00 AM","Total farm cash receipts",2047428000,683677000,11001979000,1159321000,125381000,28466000,119574000,2703161000,114877000,1800533000,2219560000,"5/26/2020 8:59:29 AM"
"623",39947,"10/1/2009 12:00:00 AM","Total receipts from livestock and livestock products",896993000,362016000,4411913000,393514000,51707000,22278000,62542000,1120099000,28337000,1052608000,421818000,"5/26/2020 8:59:29 AM"
"624",39948,"10/1/2009 12:00:00 AM","Total receipts from direct payments",2.22e+08,30326000,897772000,144883000,5525000,134000,7699000,108161000,10815000,207082000,161147000,"5/26/2020 8:59:29 AM"
"625",39949,"1/1/2010 12:00:00 AM","Total crops receipts",1150457000,215740000,5743251000,872809000,58392000,2074000,12542000,698532000,61513000,262698000,2408494000,"5/26/2020 8:59:29 AM"
"626",39950,"1/1/2010 12:00:00 AM","Total farm cash receipts",2462484000,532650000,11076735000,1396269000,119976000,34032000,164886000,1964275000,109902000,1443037000,2849225000,"5/26/2020 8:59:29 AM"
"627",39951,"1/1/2010 12:00:00 AM","Total receipts from livestock and livestock products",1001522000,291792000,4626640000,414097000,56954000,31825000,147932000,1186232000,33289000,1098775000,364223000,"5/26/2020 8:59:29 AM"
"628",39952,"1/1/2010 12:00:00 AM","Total receipts from direct payments",310505000,25117000,706844000,109363000,4630000,134000,4411000,79511000,15100000,81564000,76509000,"5/26/2020 8:59:29 AM"
"629",39953,"4/1/2010 12:00:00 AM","Total crops receipts",769513000,366222000,4971815000,550690000,55946000,5223000,21879000,1255742000,58741000,590865000,1296994000,"5/26/2020 8:59:29 AM"
"630",39954,"4/1/2010 12:00:00 AM","Total farm cash receipts",1978058000,658946000,10073923000,1027300000,116903000,28474000,97356000,2525381000,92936000,1901635000,1646934000,"5/26/2020 8:59:29 AM"
"631",39955,"4/1/2010 12:00:00 AM","Total receipts from livestock and livestock products",1139937000,277424000,4683785000,440427000,53289000,22990000,72682000,1203559000,31171000,1120634000,321672000,"5/26/2020 8:59:29 AM"
"632",39956,"4/1/2010 12:00:00 AM","Total receipts from direct payments",68608000,15300000,418323000,36183000,7668000,262000,2795000,66079000,3024000,190136000,28268000,"5/26/2020 8:59:29 AM"
"633",39957,"7/1/2010 12:00:00 AM","Total crops receipts",760325000,359799000,5186094000,601641000,52550000,5752000,42206000,1389082000,56815000,543998000,1373925000,"5/26/2020 8:59:29 AM"
"634",39958,"7/1/2010 12:00:00 AM","Total farm cash receipts",2206229000,665845000,11124813000,1145423000,112771000,28407000,112146000,2612293000,91080000,1916036000,2234582000,"5/26/2020 8:59:29 AM"
"635",39959,"7/1/2010 12:00:00 AM","Total receipts from livestock and livestock products",1204597000,295708000,4802868000,457828000,52882000,22540000,67968000,1158353000,30181000,1129063000,383748000,"5/26/2020 8:59:29 AM"
"636",39960,"7/1/2010 12:00:00 AM","Total receipts from direct payments",241307000,10338000,1135851000,85954000,7340000,114000,1972000,64858000,4084000,242975000,476909000,"5/26/2020 8:59:29 AM"
"637",39961,"10/1/2010 12:00:00 AM","Total crops receipts",1105012000,305673000,6511537000,662834000,69495000,5014000,51513000,1930922000,75010000,710793000,1595272000,"5/26/2020 8:59:29 AM"
"638",39962,"10/1/2010 12:00:00 AM","Total farm cash receipts",2357829000,689752000,12179805000,1216799000,127969000,26377000,121210000,3187591000,116978000,1948486000,2386813000,"5/26/2020 8:59:29 AM"
"639",39963,"10/1/2010 12:00:00 AM","Total receipts from livestock and livestock products",1053618000,353206000,4791280000,436087000,54041000,21181000,66129000,1179686000,30714000,1135214000,461404000,"5/26/2020 8:59:29 AM"
"640",39964,"10/1/2010 12:00:00 AM","Total receipts from direct payments",199200000,30874000,876988000,117878000,4433000,182000,3568000,76983000,11254000,102479000,330137000,"5/26/2020 8:59:29 AM"
"641",39965,"1/1/2011 12:00:00 AM","Total crops receipts",1419151000,210893000,6542729000,849893000,59784000,1742000,13208000,913803000,85787000,433743000,2554726000,"5/26/2020 8:59:29 AM"
"642",39966,"1/1/2011 12:00:00 AM","Total farm cash receipts",2698037000,530554000,12316178000,1428190000,129921000,34840000,167053000,2263484000,134851000,1744305000,3184943000,"5/26/2020 8:59:29 AM"
"643",39967,"1/1/2011 12:00:00 AM","Total receipts from livestock and livestock products",1043096000,299182000,4942554000,454483000,64190000,32950000,150382000,1295260000,37792000,1170927000,394291000,"5/26/2020 8:59:29 AM"
"644",39968,"1/1/2011 12:00:00 AM","Total receipts from direct payments",235790000,20479000,830895000,123815000,5946000,148000,3463000,54421000,11273000,139635000,235925000,"5/26/2020 8:59:29 AM"
"645",39969,"4/1/2011 12:00:00 AM","Total crops receipts",1312297000,365283000,5849677000,479905000,75067000,4650000,23795000,1418963000,77590000,715164000,1376965000,"5/26/2020 8:59:29 AM"
"646",39970,"4/1/2011 12:00:00 AM","Total farm cash receipts",2489534000,683695000,11233935000,1006027000,141521000,28049000,104192000,2743695000,116674000,2187973000,1732576000,"5/26/2020 8:59:29 AM"
"647",39971,"4/1/2011 12:00:00 AM","Total receipts from livestock and livestock products",1087196000,302419000,4805166000,462988000,62936000,23288000,76757000,1295584000,31943000,1186494000,275561000,"5/26/2020 8:59:29 AM"
"648",39972,"4/1/2011 12:00:00 AM","Total receipts from direct payments",90041000,15993000,579092000,63134000,3518000,111000,3641000,29148000,7141000,286315000,80050000,"5/26/2020 8:59:29 AM"
"649",39973,"7/1/2011 12:00:00 AM","Total crops receipts",1039391000,401952000,6523602000,679178000,62581000,5792000,49260000,1423293000,71133000,635345000,2155675000,"5/26/2020 8:59:29 AM"
"650",39974,"7/1/2011 12:00:00 AM","Total farm cash receipts",2361689000,737395000,12745072000,1325095000,125865000,28465000,128496000,2830663000,109036000,1987750000,3110618000,"5/26/2020 8:59:29 AM"
"651",39975,"7/1/2011 12:00:00 AM","Total receipts from livestock and livestock products",1148285000,324964000,5115976000,484380000,58534000,22550000,73625000,1339065000,32431000,1240792000,391351000,"5/26/2020 8:59:29 AM"
"652",39976,"7/1/2011 12:00:00 AM","Total receipts from direct payments",174013000,10479000,1105494000,161537000,4750000,123000,5611000,68305000,5472000,111612000,563592000,"5/26/2020 8:59:29 AM"
"653",39977,"10/1/2011 12:00:00 AM","Total crops receipts",1424183000,341110000,7155550000,551353000,75831000,5513000,57336000,1839666000,86074000,671435000,2103049000,"5/26/2020 8:59:29 AM"
"654",39978,"10/1/2011 12:00:00 AM","Total farm cash receipts",2757700000,736311000,13594690000,1221343000,145365000,28273000,132155000,3367799000,126419000,2080772000,2998553000,"5/26/2020 8:59:29 AM"
"655",39979,"10/1/2011 12:00:00 AM","Total receipts from livestock and livestock products",1149872000,376521000,5474697000,517897000,58856000,22479000,71398000,1397465000,31378000,1291377000,557454000,"5/26/2020 8:59:29 AM"
"656",39980,"10/1/2011 12:00:00 AM","Total receipts from direct payments",183645000,18680000,964443000,152093000,10677000,281000,3421000,130668000,8968000,117960000,338050000,"5/26/2020 8:59:29 AM"
"657",39981,"1/1/2012 12:00:00 AM","Total crops receipts",2045492000,233502000,8065631000,897838000,53981000,1996000,14992000,1133780000,88819000,416389000,3178842000,"5/26/2020 8:59:29 AM"
"658",39982,"1/1/2012 12:00:00 AM","Total farm cash receipts",3499041000,584084000,14260435000,1581107000,127691000,33608000,149822000,2565734000,134941000,1751311000,3833096000,"5/26/2020 8:59:29 AM"
"659",39983,"1/1/2012 12:00:00 AM","Total receipts from livestock and livestock products",1239412000,336865000,5380942000,500259000,65986000,31431000,133018000,1353801000,37465000,1244199000,438504000,"5/26/2020 8:59:29 AM"
"660",39984,"1/1/2012 12:00:00 AM","Total receipts from direct payments",214137000,13717000,813862000,183010000,7723000,181000,1811000,78153000,8657000,90723000,215750000,"5/26/2020 8:59:29 AM"
"661",39985,"4/1/2012 12:00:00 AM","Total crops receipts",1484457000,365415000,6214587000,288235000,53047000,4733000,23743000,1529841000,80369000,748142000,1636605000,"5/26/2020 8:59:29 AM"
"662",39986,"4/1/2012 12:00:00 AM","Total farm cash receipts",2801621000,702916000,11988944000,839585000,129032000,38492000,160464000,2873548000,121834000,2243391000,2078061000,"5/26/2020 8:59:29 AM"
"663",39987,"4/1/2012 12:00:00 AM","Total receipts from livestock and livestock products",1270288000,330667000,5180631000,482981000,62845000,32835000,134462000,1309898000,39161000,1187357000,330136000,"5/26/2020 8:59:29 AM"
"664",39988,"4/1/2012 12:00:00 AM","Total receipts from direct payments",46876000,6835000,593726000,68369000,13140000,924000,2259000,33809000,2304000,307891000,111319000,"5/26/2020 8:59:29 AM"
"665",39989,"7/1/2012 12:00:00 AM","Total crops receipts",1317042000,431724000,7304661000,797489000,68639000,5889000,52285000,1649282000,66887000,739374000,2176050000,"5/26/2020 8:59:29 AM"
"666",39990,"7/1/2012 12:00:00 AM","Total farm cash receipts",2663075000,762131000,13008468000,1340486000,132503000,29375000,126720000,3001675000,103491000,2089619000,2759394000,"5/26/2020 8:59:29 AM"
"667",39991,"7/1/2012 12:00:00 AM","Total receipts from livestock and livestock products",1177927000,320744000,4955406000,446965000,57496000,23433000,72259000,1268909000,31896000,1204255000,351523000,"5/26/2020 8:59:29 AM"
"668",39992,"7/1/2012 12:00:00 AM","Total receipts from direct payments",168106000,9663000,748401000,96032000,6367000,52000,2177000,83485000,4708000,145990000,231821000,"5/26/2020 8:59:29 AM"
"669",39993,"10/1/2012 12:00:00 AM","Total crops receipts",1655918000,388341000,8340501000,761661000,80685000,5928000,63095000,2303113000,84276000,825607000,2171877000,"5/26/2020 8:59:29 AM"
"670",39994,"10/1/2012 12:00:00 AM","Total farm cash receipts",3067979000,795843000,14969765000,1403818000,150403000,30185000,144870000,3809650000,124028000,2331568000,3111421000,"5/26/2020 8:59:29 AM"
"671",39995,"10/1/2012 12:00:00 AM","Total receipts from livestock and livestock products",1069612000,389968000,5380549000,494933000,64492000,24185000,78392000,1393183000,34591000,1281252000,549939000,"5/26/2020 8:59:29 AM"
"672",39996,"10/1/2012 12:00:00 AM","Total receipts from direct payments",342449000,17534000,1248715000,147224000,5226000,72000,3383000,113353000,5161000,224708000,389605000,"5/26/2020 8:59:29 AM"
"673",39997,"1/1/2013 12:00:00 AM","Total crops receipts",2478451000,250556000,9584656000,1210130000,64675000,2074000,18684000,1216231000,77574000,473046000,3793236000,"5/26/2020 8:59:29 AM"
"674",39998,"1/1/2013 12:00:00 AM","Total farm cash receipts",3891505000,609460000,15665561000,1825903000,136717000,37577000,162317000,2682651000,129865000,1776211000,4413354000,"5/26/2020 8:59:29 AM"
"675",39999,"1/1/2013 12:00:00 AM","Total receipts from livestock and livestock products",1161647000,347647000,5246003000,467062000,68382000,35392000,141095000,1343992000,39471000,1228997000,412317000,"5/26/2020 8:59:29 AM"
"676",40000,"1/1/2013 12:00:00 AM","Total receipts from direct payments",251407000,11257000,834903000,148711000,3660000,112000,2538000,122428000,12820000,74168000,207802000,"5/26/2020 8:59:29 AM"
"677",40001,"4/1/2013 12:00:00 AM","Total crops receipts",1389741000,408771000,6752013000,581527000,79202000,4451000,24982000,1668664000,72171000,867940000,1654565000,"5/26/2020 8:59:29 AM"
"678",40002,"4/1/2013 12:00:00 AM","Total farm cash receipts",2684377000,753458000,12535309000,1106855000,151593000,41692000,167669000,3104149000,119387000,2304483000,2101645000,"5/26/2020 8:59:29 AM"
"679",40003,"4/1/2013 12:00:00 AM","Total receipts from livestock and livestock products",1231763000,337706000,5333834000,486367000,66458000,37218000,141419000,1393837000,38971000,1230079000,370015000,"5/26/2020 8:59:29 AM"
"680",40004,"4/1/2013 12:00:00 AM","Total receipts from direct payments",62873000,6981000,449462000,38961000,5933000,24000,1268000,41648000,8245000,206464000,77065000,"5/26/2020 8:59:29 AM"
"681",40005,"7/1/2013 12:00:00 AM","Total crops receipts",1204390000,436075000,7220174000,841567000,67376000,6255000,56178000,1579065000,75471000,710994000,2242804000,"5/26/2020 8:59:29 AM"
"682",40006,"7/1/2013 12:00:00 AM","Total farm cash receipts",2674406000,766671000,13279495000,1447654000,134133000,30992000,131970000,3028246000,114278000,2065064000,2886080000,"5/26/2020 8:59:29 AM"
"683",40007,"7/1/2013 12:00:00 AM","Total receipts from livestock and livestock products",1217786000,320718000,5351311000,499332000,62417000,24651000,72883000,1357322000,33462000,1283875000,478864000,"5/26/2020 8:59:29 AM"
"684",40008,"7/1/2013 12:00:00 AM","Total receipts from direct payments",252230000,9878000,708010000,106756000,4340000,86000,2909000,91859000,5345000,70195000,164412000,"5/26/2020 8:59:29 AM"
"685",40009,"10/1/2013 12:00:00 AM","Total crops receipts",1317294000,369958000,7838992000,868235000,79731000,6069000,67388000,2193617000,96836000,775824000,2064039000,"5/26/2020 8:59:29 AM"
"686",40010,"10/1/2013 12:00:00 AM","Total farm cash receipts",2636012000,753061000,14147421000,1474847000,148218000,30222000,143828000,3717382000,134141000,2223178000,2886533000,"5/26/2020 8:59:29 AM"
"687",40011,"10/1/2013 12:00:00 AM","Total receipts from livestock and livestock products",1188866000,366787000,5615297000,530090000,61534000,23953000,72485000,1429547000,32542000,1292523000,616969000,"5/26/2020 8:59:29 AM"
"688",40012,"10/1/2013 12:00:00 AM","Total receipts from direct payments",129852000,16316000,693132000,76521000,6953000,199000,3955000,94218000,4763000,154831000,205524000,"5/26/2020 8:59:29 AM"
"689",40013,"1/1/2014 12:00:00 AM","Total crops receipts",1841680000,264097000,8023988000,1130990000,62432000,2066000,18467000,1117406000,83036000,441053000,3062762000,"5/26/2020 8:59:29 AM"
"690",40014,"1/1/2014 12:00:00 AM","Total farm cash receipts",3320994000,623741000,14252975000,1735970000,132433000,32370000,123664000,2647183000,127998000,1789366000,3719256000,"5/26/2020 8:59:29 AM"
"691",40015,"1/1/2014 12:00:00 AM","Total receipts from livestock and livestock products",1375032000,348099000,5804314000,549903000,66809000,30245000,102030000,1453930000,35599000,1291309000,551359000,"5/26/2020 8:59:29 AM"
"692",40016,"1/1/2014 12:00:00 AM","Total receipts from direct payments",104282000,11544000,424673000,55078000,3193000,60000,3167000,75847000,9364000,57004000,105134000,"5/26/2020 8:59:29 AM"
"693",40017,"4/1/2014 12:00:00 AM","Total crops receipts",1527280000,412336000,7453945000,748312000,75772000,4628000,23521000,1621150000,72264000,811681000,2.157e+09,"5/26/2020 8:59:29 AM"
"694",40018,"4/1/2014 12:00:00 AM","Total farm cash receipts",3134863000,773050000,14058332000,1401148000,146547000,35899000,133307000,3260308000,114429000,2335863000,2722917000,"5/26/2020 8:59:29 AM"
"695",40019,"4/1/2014 12:00:00 AM","Total receipts from livestock and livestock products",1572851000,358121000,6277925000,630344000,67087000,31175000,108035000,1561902000,39116000,1402901000,506393000,"5/26/2020 8:59:29 AM"
"696",40020,"4/1/2014 12:00:00 AM","Total receipts from direct payments",34732000,2593000,326462000,22492000,3688000,96000,1751000,77256000,3049000,121281000,59524000,"5/26/2020 8:59:29 AM"
"697",40021,"7/1/2014 12:00:00 AM","Total crops receipts",1262394000,462709000,7103877000,728194000,75389000,5644000,67131000,1417156000,72410000,709484000,2303366000,"5/26/2020 8:59:29 AM"
"698",40022,"7/1/2014 12:00:00 AM","Total farm cash receipts",3134039000,817868000,14056593000,1436397000,143984000,29986000,158906000,3048888000,112059000,2158650000,3015815000,"5/26/2020 8:59:29 AM"
"699",40023,"7/1/2014 12:00:00 AM","Total receipts from livestock and livestock products",1646199000,349426000,6350722000,619910000,64271000,24244000,74835000,1568559000,36008000,1399795000,567475000,"5/26/2020 8:59:29 AM"
"700",40024,"7/1/2014 12:00:00 AM","Total receipts from direct payments",225446000,5733000,601994000,88293000,4324000,98000,16940000,63173000,3641000,49372000,144974000,"5/26/2020 8:59:29 AM"
"701",40025,"10/1/2014 12:00:00 AM","Total crops receipts",1320615000,382249000,7946999000,668256000,77760000,5244000,68348000,2256017000,82080000,716906000,2369525000,"5/26/2020 8:59:29 AM"
"702",40026,"10/1/2014 12:00:00 AM","Total farm cash receipts",3306804000,822250000,15917525000,1405934000,145790000,29406000,165651000,3973571000,124293000,2221948000,3721877000,"5/26/2020 8:59:29 AM"
"703",40027,"10/1/2014 12:00:00 AM","Total receipts from livestock and livestock products",1801430000,429284000,7202957000,672340000,65119000,23853000,76883000,1636048000,36002000,1411642000,1050356000,"5/26/2020 8:59:29 AM"
"704",40028,"10/1/2014 12:00:00 AM","Total receipts from direct payments",184759000,10718000,767569000,65338000,2912000,309000,20420000,81506000,6211000,93400000,301996000,"5/26/2020 8:59:29 AM"
"705",40029,"1/1/2015 12:00:00 AM","Total crops receipts",1842233000,252220000,8143394000,1089954000,59534000,1889000,18281000,1044226000,72945000,396790000,3365323000,"5/26/2020 8:59:29 AM"
"706",40030,"1/1/2015 12:00:00 AM","Total farm cash receipts",3644644000,637030000,15064541000,1760192000,128429000,35985000,150796000,2640088000,120653000,1761225000,4185500000,"5/26/2020 8:59:29 AM"
"707",40031,"1/1/2015 12:00:00 AM","Total receipts from livestock and livestock products",1637438000,366367000,6336612000,577262000,68529000,33999000,129696000,1528198000,38889000,1298697000,657535000,"5/26/2020 8:59:29 AM"
"708",40032,"1/1/2015 12:00:00 AM","Total receipts from direct payments",164974000,18443000,584535000,92976000,366000,97000,2819000,67664000,8818000,65737000,162641000,"5/26/2020 8:59:29 AM"
"709",40033,"4/1/2015 12:00:00 AM","Total crops receipts",1403121000,418117000,7165668000,647564000,77942000,4623000,25262000,1594764000,80709000,778152000,2135413000,"5/26/2020 8:59:29 AM"
"710",40034,"4/1/2015 12:00:00 AM","Total farm cash receipts",3186804000,794369000,13780702000,1291259000,149013000,35218000,149344000,3208836000,122636000,2107722000,2735500000,"5/26/2020 8:59:29 AM"
