"","Id","When","Type","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"171",592283,"5/1/1968 12:00:00 AM","Canola (rapeseed)",13816,NA,NA,NA,NA,NA,2492,NA,NA,NA,10721,"7/23/2020 9:48:24 AM"
"172",592284,"5/1/1968 12:00:00 AM","Durum wheat",882,NA,NA,NA,NA,NA,204,NA,NA,NA,8091,"7/23/2020 9:48:24 AM"
"173",592285,"5/1/1968 12:00:00 AM","Flaxseed",2312,NA,NA,NA,NA,NA,4989,NA,NA,NA,2421,"7/23/2020 9:48:24 AM"
"174",592286,"5/1/1968 12:00:00 AM","Oats",5919,NA,NA,NA,NA,NA,14819,NA,NA,NA,6133,"7/23/2020 9:48:24 AM"
"175",592287,"5/1/1968 12:00:00 AM","Rye",1201,NA,NA,NA,NA,NA,1438,NA,NA,NA,4783,"7/23/2020 9:48:24 AM"
"176",592288,"5/1/1968 12:00:00 AM","Wheat, excluding durum",136385,NA,NA,NA,NA,NA,63287,NA,NA,NA,334917,"7/23/2020 9:48:24 AM"
"177",592289,"6/1/1968 12:00:00 AM","All grains, total",435274,NA,NA,NA,NA,NA,335086,NA,NA,NA,1192325,"7/23/2020 9:48:24 AM"
"178",592290,"6/1/1968 12:00:00 AM","Barley",110806,NA,NA,NA,NA,NA,44588,NA,NA,NA,59195,"7/23/2020 9:48:24 AM"
"179",592291,"6/1/1968 12:00:00 AM","Canola (rapeseed)",24891,NA,NA,NA,NA,NA,6604,NA,NA,NA,24240,"7/23/2020 9:48:24 AM"
"180",592292,"6/1/1968 12:00:00 AM","Durum wheat",2270,NA,NA,NA,NA,NA,996,NA,NA,NA,20384,"7/23/2020 9:48:24 AM"
"181",592293,"6/1/1968 12:00:00 AM","Flaxseed",1379,NA,NA,NA,NA,NA,5893,NA,NA,NA,3041,"7/23/2020 9:48:24 AM"
"182",592294,"6/1/1968 12:00:00 AM","Oats",8235,NA,NA,NA,NA,NA,34916,NA,NA,NA,16310,"7/23/2020 9:48:24 AM"
"183",592295,"6/1/1968 12:00:00 AM","Rye",2820,NA,NA,NA,NA,NA,4963,NA,NA,NA,11575,"7/23/2020 9:48:24 AM"
"184",592296,"6/1/1968 12:00:00 AM","Wheat, excluding durum",284873,NA,NA,NA,NA,NA,237126,NA,NA,NA,1057580,"7/23/2020 9:48:24 AM"
"185",592297,"7/1/1968 12:00:00 AM","All grains, total",450425,NA,NA,NA,NA,NA,279335,NA,NA,NA,1087351,"7/23/2020 9:48:24 AM"
"186",592298,"7/1/1968 12:00:00 AM","Barley",130654,NA,NA,NA,NA,NA,37039,NA,NA,NA,86626,"7/23/2020 9:48:24 AM"
"187",592299,"7/1/1968 12:00:00 AM","Canola (rapeseed)",43019,NA,NA,NA,NA,NA,7037,NA,NA,NA,29393,"7/23/2020 9:48:24 AM"
"188",592300,"7/1/1968 12:00:00 AM","Durum wheat",5394,NA,NA,NA,NA,NA,463,NA,NA,NA,27667,"7/23/2020 9:48:24 AM"
"189",592301,"7/1/1968 12:00:00 AM","Flaxseed",1859,NA,NA,NA,NA,NA,2898,NA,NA,NA,3112,"7/23/2020 9:48:24 AM"
"190",592302,"7/1/1968 12:00:00 AM","Oats",16418,NA,NA,NA,NA,NA,41698,NA,NA,NA,25130,"7/23/2020 9:48:24 AM"
"191",592303,"7/1/1968 12:00:00 AM","Rye",5352,NA,NA,NA,NA,NA,5085,NA,NA,NA,17098,"7/23/2020 9:48:24 AM"
"192",592304,"7/1/1968 12:00:00 AM","Wheat, excluding durum",247729,NA,NA,NA,NA,NA,185115,NA,NA,NA,898325,"7/23/2020 9:48:24 AM"
"193",592305,"8/1/1968 12:00:00 AM","All grains, total",56658,NA,NA,NA,NA,NA,40972,NA,NA,NA,107966,"7/23/2020 9:48:24 AM"
"194",592306,"8/1/1968 12:00:00 AM","Barley",16192,NA,NA,NA,NA,NA,6760,NA,NA,NA,15498,"7/23/2020 9:48:24 AM"
"195",592307,"8/1/1968 12:00:00 AM","Canola (rapeseed)",587,NA,NA,NA,NA,NA,828,NA,NA,NA,1948,"7/23/2020 9:48:24 AM"
"196",592308,"8/1/1968 12:00:00 AM","Durum wheat",44,NA,NA,NA,NA,NA,0,NA,NA,NA,367,"7/23/2020 9:48:24 AM"
"197",592309,"8/1/1968 12:00:00 AM","Flaxseed",71,NA,NA,NA,NA,NA,102,NA,NA,NA,81,"7/23/2020 9:48:24 AM"
"198",592310,"8/1/1968 12:00:00 AM","Oats",816,NA,NA,NA,NA,NA,3205,NA,NA,NA,851,"7/23/2020 9:48:24 AM"
"199",592311,"8/1/1968 12:00:00 AM","Rye",759,NA,NA,NA,NA,NA,505,NA,NA,NA,3391,"7/23/2020 9:48:24 AM"
"200",592312,"8/1/1968 12:00:00 AM","Wheat, excluding durum",38189,NA,NA,NA,NA,NA,29572,NA,NA,NA,85830,"7/23/2020 9:48:24 AM"
"201",592313,"9/1/1968 12:00:00 AM","All grains, total",294119,NA,NA,NA,NA,NA,111073,NA,NA,NA,567032,"7/23/2020 9:48:24 AM"
"202",592314,"9/1/1968 12:00:00 AM","Barley",100687,NA,NA,NA,NA,NA,27575,NA,NA,NA,53425,"7/23/2020 9:48:24 AM"
"203",592315,"9/1/1968 12:00:00 AM","Canola (rapeseed)",6142,NA,NA,NA,NA,NA,4915,NA,NA,NA,15669,"7/23/2020 9:48:24 AM"
"204",592316,"9/1/1968 12:00:00 AM","Durum wheat",13662,NA,NA,NA,NA,NA,7544,NA,NA,NA,106737,"7/23/2020 9:48:24 AM"
"205",592317,"9/1/1968 12:00:00 AM","Flaxseed",1877,NA,NA,NA,NA,NA,5027,NA,NA,NA,2047,"7/23/2020 9:48:24 AM"
"206",592318,"9/1/1968 12:00:00 AM","Oats",4159,NA,NA,NA,NA,NA,18348,NA,NA,NA,6130,"7/23/2020 9:48:24 AM"
"207",592319,"9/1/1968 12:00:00 AM","Rye",965,NA,NA,NA,NA,NA,2924,NA,NA,NA,6500,"7/23/2020 9:48:24 AM"
"208",592320,"9/1/1968 12:00:00 AM","Wheat, excluding durum",166627,NA,NA,NA,NA,NA,44740,NA,NA,NA,376524,"7/23/2020 9:48:24 AM"
"209",592321,"10/1/1968 12:00:00 AM","All grains, total",458605,NA,NA,NA,NA,NA,192759,NA,NA,NA,659014,"7/23/2020 9:48:24 AM"
"210",592322,"10/1/1968 12:00:00 AM","Barley",123184,NA,NA,NA,NA,NA,26756,NA,NA,NA,52559,"7/23/2020 9:48:24 AM"
"211",592323,"10/1/1968 12:00:00 AM","Canola (rapeseed)",16164,NA,NA,NA,NA,NA,4704,NA,NA,NA,21126,"7/23/2020 9:48:24 AM"
"212",592324,"10/1/1968 12:00:00 AM","Durum wheat",25441,NA,NA,NA,NA,NA,12916,NA,NA,NA,164768,"7/23/2020 9:48:24 AM"
"213",592325,"10/1/1968 12:00:00 AM","Flaxseed",9381,NA,NA,NA,NA,NA,27703,NA,NA,NA,4659,"7/23/2020 9:48:24 AM"
"214",592326,"10/1/1968 12:00:00 AM","Oats",11738,NA,NA,NA,NA,NA,24740,NA,NA,NA,8385,"7/23/2020 9:48:24 AM"
"215",592327,"10/1/1968 12:00:00 AM","Rye",836,NA,NA,NA,NA,NA,1453,NA,NA,NA,2139,"7/23/2020 9:48:24 AM"
"216",592328,"10/1/1968 12:00:00 AM","Wheat, excluding durum",271861,NA,NA,NA,NA,NA,94487,NA,NA,NA,405378,"7/23/2020 9:48:24 AM"
"217",592329,"11/1/1968 12:00:00 AM","All grains, total",528364,NA,NA,NA,NA,NA,293544,NA,NA,NA,914551,"7/23/2020 9:48:24 AM"
"218",592330,"11/1/1968 12:00:00 AM","Barley",112339,NA,NA,NA,NA,NA,18365,NA,NA,NA,38080,"7/23/2020 9:48:24 AM"
"219",592331,"11/1/1968 12:00:00 AM","Canola (rapeseed)",10712,NA,NA,NA,NA,NA,1492,NA,NA,NA,13814,"7/23/2020 9:48:24 AM"
"220",592332,"11/1/1968 12:00:00 AM","Durum wheat",23258,NA,NA,NA,NA,NA,10794,NA,NA,NA,104377,"7/23/2020 9:48:24 AM"
"221",592333,"11/1/1968 12:00:00 AM","Flaxseed",10254,NA,NA,NA,NA,NA,60394,NA,NA,NA,18253,"7/23/2020 9:48:24 AM"
"222",592334,"11/1/1968 12:00:00 AM","Oats",12654,NA,NA,NA,NA,NA,9657,NA,NA,NA,7202,"7/23/2020 9:48:24 AM"
"223",592335,"11/1/1968 12:00:00 AM","Rye",691,NA,NA,NA,NA,NA,798,NA,NA,NA,1524,"7/23/2020 9:48:24 AM"
"224",592336,"11/1/1968 12:00:00 AM","Wheat, excluding durum",358456,NA,NA,NA,NA,NA,192044,NA,NA,NA,731301,"7/23/2020 9:48:24 AM"
"225",592337,"12/1/1968 12:00:00 AM","All grains, total",325367,NA,NA,NA,NA,NA,169291,NA,NA,NA,540908,"7/23/2020 9:48:24 AM"
"226",592338,"12/1/1968 12:00:00 AM","Barley",72378,NA,NA,NA,NA,NA,21195,NA,NA,NA,29375,"7/23/2020 9:48:24 AM"
"227",592339,"12/1/1968 12:00:00 AM","Canola (rapeseed)",7766,NA,NA,NA,NA,NA,1070,NA,NA,NA,12004,"7/23/2020 9:48:24 AM"
"228",592340,"12/1/1968 12:00:00 AM","Durum wheat",8548,NA,NA,NA,NA,NA,4537,NA,NA,NA,47156,"7/23/2020 9:48:24 AM"
"229",592341,"12/1/1968 12:00:00 AM","Flaxseed",3963,NA,NA,NA,NA,NA,14486,NA,NA,NA,7918,"7/23/2020 9:48:24 AM"
"230",592342,"12/1/1968 12:00:00 AM","Oats",10663,NA,NA,NA,NA,NA,10211,NA,NA,NA,6059,"7/23/2020 9:48:24 AM"
"231",592343,"12/1/1968 12:00:00 AM","Rye",1328,NA,NA,NA,NA,NA,607,NA,NA,NA,1519,"7/23/2020 9:48:24 AM"
"232",592344,"12/1/1968 12:00:00 AM","Wheat, excluding durum",220721,NA,NA,NA,NA,NA,117185,NA,NA,NA,436877,"7/23/2020 9:48:24 AM"
"233",592345,"1/1/1969 12:00:00 AM","All grains, total",182363,NA,NA,NA,NA,NA,120679,NA,NA,NA,214108,"7/23/2020 9:48:24 AM"
"234",592346,"1/1/1969 12:00:00 AM","Barley",36597,NA,NA,NA,NA,NA,11674,NA,NA,NA,14964,"7/23/2020 9:48:24 AM"
"235",592347,"1/1/1969 12:00:00 AM","Canola (rapeseed)",11097,NA,NA,NA,NA,NA,2812,NA,NA,NA,9310,"7/23/2020 9:48:24 AM"
"236",592348,"1/1/1969 12:00:00 AM","Durum wheat",5250,NA,NA,NA,NA,NA,313,NA,NA,NA,20142,"7/23/2020 9:48:24 AM"
"237",592349,"1/1/1969 12:00:00 AM","Flaxseed",10521,NA,NA,NA,NA,NA,19663,NA,NA,NA,6889,"7/23/2020 9:48:24 AM"
"238",592350,"1/1/1969 12:00:00 AM","Oats",10788,NA,NA,NA,NA,NA,41416,NA,NA,NA,14555,"7/23/2020 9:48:24 AM"
"239",592351,"1/1/1969 12:00:00 AM","Rye",584,NA,NA,NA,NA,NA,290,NA,NA,NA,1575,"7/23/2020 9:48:24 AM"
"240",592352,"1/1/1969 12:00:00 AM","Wheat, excluding durum",107526,NA,NA,NA,NA,NA,44511,NA,NA,NA,146673,"7/23/2020 9:48:24 AM"
"241",592353,"2/1/1969 12:00:00 AM","All grains, total",334078,NA,NA,NA,NA,NA,148663,NA,NA,NA,334017,"7/23/2020 9:48:24 AM"
"242",592354,"2/1/1969 12:00:00 AM","Barley",60101,NA,NA,NA,NA,NA,13272,NA,NA,NA,16745,"7/23/2020 9:48:24 AM"
"243",592355,"2/1/1969 12:00:00 AM","Canola (rapeseed)",12472,NA,NA,NA,NA,NA,2511,NA,NA,NA,10714,"7/23/2020 9:48:24 AM"
"244",592356,"2/1/1969 12:00:00 AM","Durum wheat",1410,NA,NA,NA,NA,NA,438,NA,NA,NA,3094,"7/23/2020 9:48:24 AM"
"245",592357,"2/1/1969 12:00:00 AM","Flaxseed",15985,NA,NA,NA,NA,NA,32013,NA,NA,NA,14250,"7/23/2020 9:48:24 AM"
"246",592358,"2/1/1969 12:00:00 AM","Oats",20041,NA,NA,NA,NA,NA,44878,NA,NA,NA,18607,"7/23/2020 9:48:24 AM"
"247",592359,"2/1/1969 12:00:00 AM","Rye",384,NA,NA,NA,NA,NA,249,NA,NA,NA,1483,"7/23/2020 9:48:24 AM"
"248",592360,"2/1/1969 12:00:00 AM","Wheat, excluding durum",223685,NA,NA,NA,NA,NA,55302,NA,NA,NA,269124,"7/23/2020 9:48:24 AM"
"249",592361,"3/1/1969 12:00:00 AM","All grains, total",525560,NA,NA,NA,NA,NA,231067,NA,NA,NA,662056,"7/23/2020 9:48:24 AM"
"250",592362,"3/1/1969 12:00:00 AM","Barley",110016,NA,NA,NA,NA,NA,18204,NA,NA,NA,27570,"7/23/2020 9:48:24 AM"
"251",592363,"3/1/1969 12:00:00 AM","Canola (rapeseed)",26760,NA,NA,NA,NA,NA,6452,NA,NA,NA,42297,"7/23/2020 9:48:24 AM"
"252",592364,"3/1/1969 12:00:00 AM","Durum wheat",2346,NA,NA,NA,NA,NA,792,NA,NA,NA,3192,"7/23/2020 9:48:24 AM"
"253",592365,"3/1/1969 12:00:00 AM","Flaxseed",8814,NA,NA,NA,NA,NA,18413,NA,NA,NA,10648,"7/23/2020 9:48:24 AM"
"254",592366,"3/1/1969 12:00:00 AM","Oats",28380,NA,NA,NA,NA,NA,64884,NA,NA,NA,19056,"7/23/2020 9:48:24 AM"
"255",592367,"3/1/1969 12:00:00 AM","Rye",975,NA,NA,NA,NA,NA,1123,NA,NA,NA,2708,"7/23/2020 9:48:24 AM"
"256",592368,"3/1/1969 12:00:00 AM","Wheat, excluding durum",348269,NA,NA,NA,NA,NA,121199,NA,NA,NA,556585,"7/23/2020 9:48:24 AM"
"257",592369,"4/1/1969 12:00:00 AM","All grains, total",345056,NA,NA,NA,NA,NA,115481,NA,NA,NA,506446,"7/23/2020 9:48:24 AM"
"258",592370,"4/1/1969 12:00:00 AM","Barley",78122,NA,NA,NA,NA,NA,10943,NA,NA,NA,23042,"7/23/2020 9:48:24 AM"
"259",592371,"4/1/1969 12:00:00 AM","Canola (rapeseed)",15134,NA,NA,NA,NA,NA,3227,NA,NA,NA,20815,"7/23/2020 9:48:24 AM"
"260",592372,"4/1/1969 12:00:00 AM","Durum wheat",2703,NA,NA,NA,NA,NA,653,NA,NA,NA,8848,"7/23/2020 9:48:24 AM"
"261",592373,"4/1/1969 12:00:00 AM","Flaxseed",5789,NA,NA,NA,NA,NA,8786,NA,NA,NA,7105,"7/23/2020 9:48:24 AM"
"262",592374,"4/1/1969 12:00:00 AM","Oats",20763,NA,NA,NA,NA,NA,37653,NA,NA,NA,30705,"7/23/2020 9:48:24 AM"
"263",592375,"4/1/1969 12:00:00 AM","Rye",551,NA,NA,NA,NA,NA,569,NA,NA,NA,4938,"7/23/2020 9:48:24 AM"
"264",592376,"4/1/1969 12:00:00 AM","Wheat, excluding durum",221994,NA,NA,NA,NA,NA,53650,NA,NA,NA,410993,"7/23/2020 9:48:24 AM"
"265",592377,"5/1/1969 12:00:00 AM","All grains, total",254075,NA,NA,NA,NA,NA,128638,NA,NA,NA,459115,"7/23/2020 9:48:24 AM"
"266",592378,"5/1/1969 12:00:00 AM","Barley",78657,NA,NA,NA,NA,NA,13327,NA,NA,NA,28243,"7/23/2020 9:48:24 AM"
"267",592379,"5/1/1969 12:00:00 AM","Canola (rapeseed)",9360,NA,NA,NA,NA,NA,2173,NA,NA,NA,13454,"7/23/2020 9:48:24 AM"
"268",592380,"5/1/1969 12:00:00 AM","Durum wheat",1500,NA,NA,NA,NA,NA,476,NA,NA,NA,12987,"7/23/2020 9:48:24 AM"
"269",592381,"5/1/1969 12:00:00 AM","Flaxseed",3391,NA,NA,NA,NA,NA,8845,NA,NA,NA,6990,"7/23/2020 9:48:24 AM"
"270",592382,"5/1/1969 12:00:00 AM","Oats",22795,NA,NA,NA,NA,NA,25846,NA,NA,NA,21938,"7/23/2020 9:48:24 AM"
"271",592383,"5/1/1969 12:00:00 AM","Rye",678,NA,NA,NA,NA,NA,856,NA,NA,NA,2182,"7/23/2020 9:48:24 AM"
"272",592384,"5/1/1969 12:00:00 AM","Wheat, excluding durum",137694,NA,NA,NA,NA,NA,77115,NA,NA,NA,373321,"7/23/2020 9:48:24 AM"
"273",592385,"6/1/1969 12:00:00 AM","All grains, total",545348,NA,NA,NA,NA,NA,363390,NA,NA,NA,1146492,"7/23/2020 9:48:24 AM"
"274",592386,"6/1/1969 12:00:00 AM","Barley",126731,NA,NA,NA,NA,NA,24117,NA,NA,NA,54063,"7/23/2020 9:48:24 AM"
"275",592387,"6/1/1969 12:00:00 AM","Canola (rapeseed)",13630,NA,NA,NA,NA,NA,4123,NA,NA,NA,19845,"7/23/2020 9:48:24 AM"
"276",592388,"6/1/1969 12:00:00 AM","Durum wheat",5106,NA,NA,NA,NA,NA,1374,NA,NA,NA,26979,"7/23/2020 9:48:24 AM"
"277",592389,"6/1/1969 12:00:00 AM","Flaxseed",6256,NA,NA,NA,NA,NA,10239,NA,NA,NA,9340,"7/23/2020 9:48:24 AM"
"278",592390,"6/1/1969 12:00:00 AM","Oats",12938,NA,NA,NA,NA,NA,12561,NA,NA,NA,5060,"7/23/2020 9:48:24 AM"
"279",592391,"6/1/1969 12:00:00 AM","Rye",2530,NA,NA,NA,NA,NA,10176,NA,NA,NA,20090,"7/23/2020 9:48:24 AM"
"280",592392,"6/1/1969 12:00:00 AM","Wheat, excluding durum",378157,NA,NA,NA,NA,NA,300800,NA,NA,NA,1011115,"7/23/2020 9:48:24 AM"
"281",592393,"7/1/1969 12:00:00 AM","All grains, total",721003,NA,NA,NA,NA,NA,545954,NA,NA,NA,1679111,"7/23/2020 9:48:24 AM"
"282",592394,"7/1/1969 12:00:00 AM","Barley",195590,NA,NA,NA,NA,NA,49717,NA,NA,NA,74192,"7/23/2020 9:48:24 AM"
"283",592395,"7/1/1969 12:00:00 AM","Canola (rapeseed)",28093,NA,NA,NA,NA,NA,3844,NA,NA,NA,21566,"7/23/2020 9:48:24 AM"
"284",592396,"7/1/1969 12:00:00 AM","Durum wheat",5658,NA,NA,NA,NA,NA,3260,NA,NA,NA,33154,"7/23/2020 9:48:24 AM"
"285",592397,"7/1/1969 12:00:00 AM","Flaxseed",4509,NA,NA,NA,NA,NA,8497,NA,NA,NA,5700,"7/23/2020 9:48:24 AM"
"286",592398,"7/1/1969 12:00:00 AM","Oats",22772,NA,NA,NA,NA,NA,22845,NA,NA,NA,7851,"7/23/2020 9:48:24 AM"
"287",592399,"7/1/1969 12:00:00 AM","Rye",3135,NA,NA,NA,NA,NA,5550,NA,NA,NA,10923,"7/23/2020 9:48:24 AM"
"288",592400,"7/1/1969 12:00:00 AM","Wheat, excluding durum",461246,NA,NA,NA,NA,NA,452241,NA,NA,NA,1525725,"7/23/2020 9:48:24 AM"
"289",592401,"8/1/1969 12:00:00 AM","All grains, total",108735,NA,NA,NA,NA,NA,57090,NA,NA,NA,183934,"7/23/2020 9:48:24 AM"
"290",592402,"8/1/1969 12:00:00 AM","Barley",38600,NA,NA,NA,NA,NA,19970,NA,NA,NA,25356,"7/23/2020 9:48:24 AM"
"291",592403,"8/1/1969 12:00:00 AM","Canola (rapeseed)",1111,NA,NA,NA,NA,NA,122,NA,NA,NA,6958,"7/23/2020 9:48:24 AM"
"292",592404,"8/1/1969 12:00:00 AM","Durum wheat",1587,NA,NA,NA,NA,NA,155,NA,NA,NA,5187,"7/23/2020 9:48:24 AM"
"293",592405,"8/1/1969 12:00:00 AM","Flaxseed",1956,NA,NA,NA,NA,NA,767,NA,NA,NA,635,"7/23/2020 9:48:24 AM"
"294",592406,"8/1/1969 12:00:00 AM","Oats",2992,NA,NA,NA,NA,NA,8874,NA,NA,NA,3695,"7/23/2020 9:48:24 AM"
"295",592407,"8/1/1969 12:00:00 AM","Rye",1382,NA,NA,NA,NA,NA,2964,NA,NA,NA,7206,"7/23/2020 9:48:24 AM"
"296",592408,"8/1/1969 12:00:00 AM","Wheat, excluding durum",61107,NA,NA,NA,NA,NA,24238,NA,NA,NA,134897,"7/23/2020 9:48:24 AM"
"297",592409,"9/1/1969 12:00:00 AM","All grains, total",279766,NA,NA,NA,NA,NA,125689,NA,NA,NA,712412,"7/23/2020 9:48:24 AM"
"298",592410,"9/1/1969 12:00:00 AM","Barley",119751,NA,NA,NA,NA,NA,29652,NA,NA,NA,68239,"7/23/2020 9:48:24 AM"
"299",592411,"9/1/1969 12:00:00 AM","Canola (rapeseed)",25369,NA,NA,NA,NA,NA,12063,NA,NA,NA,58708,"7/23/2020 9:48:24 AM"
"300",592412,"9/1/1969 12:00:00 AM","Durum wheat",31810,NA,NA,NA,NA,NA,8739,NA,NA,NA,245756,"7/23/2020 9:48:24 AM"
"301",592413,"9/1/1969 12:00:00 AM","Flaxseed",14933,NA,NA,NA,NA,NA,28495,NA,NA,NA,33243,"7/23/2020 9:48:24 AM"
"302",592414,"9/1/1969 12:00:00 AM","Oats",6598,NA,NA,NA,NA,NA,12896,NA,NA,NA,9397,"7/23/2020 9:48:24 AM"
"303",592415,"9/1/1969 12:00:00 AM","Rye",1359,NA,NA,NA,NA,NA,3510,NA,NA,NA,5169,"7/23/2020 9:48:24 AM"
"304",592416,"9/1/1969 12:00:00 AM","Wheat, excluding durum",79946,NA,NA,NA,NA,NA,30334,NA,NA,NA,291900,"7/23/2020 9:48:24 AM"
"305",592417,"10/1/1969 12:00:00 AM","All grains, total",386965,NA,NA,NA,NA,NA,116991,NA,NA,NA,413991,"7/23/2020 9:48:24 AM"
"306",592418,"10/1/1969 12:00:00 AM","Barley",235225,NA,NA,NA,NA,NA,51276,NA,NA,NA,154782,"7/23/2020 9:48:24 AM"
"307",592419,"10/1/1969 12:00:00 AM","Canola (rapeseed)",44888,NA,NA,NA,NA,NA,9426,NA,NA,NA,48573,"7/23/2020 9:48:24 AM"
"308",592420,"10/1/1969 12:00:00 AM","Durum wheat",22347,NA,NA,NA,NA,NA,5838,NA,NA,NA,81021,"7/23/2020 9:48:24 AM"
"309",592421,"10/1/1969 12:00:00 AM","Flaxseed",16056,NA,NA,NA,NA,NA,28515,NA,NA,NA,12668,"7/23/2020 9:48:24 AM"
"310",592422,"10/1/1969 12:00:00 AM","Oats",9409,NA,NA,NA,NA,NA,4164,NA,NA,NA,3251,"7/23/2020 9:48:24 AM"
"311",592423,"10/1/1969 12:00:00 AM","Rye",1417,NA,NA,NA,NA,NA,1522,NA,NA,NA,1941,"7/23/2020 9:48:24 AM"
"312",592424,"10/1/1969 12:00:00 AM","Wheat, excluding durum",57623,NA,NA,NA,NA,NA,16250,NA,NA,NA,111755,"7/23/2020 9:48:24 AM"
"313",592425,"11/1/1969 12:00:00 AM","All grains, total",353167,NA,NA,NA,NA,NA,206120,NA,NA,NA,549197,"7/23/2020 9:48:24 AM"
"314",592426,"11/1/1969 12:00:00 AM","Barley",186170,NA,NA,NA,NA,NA,89426,NA,NA,NA,178660,"7/23/2020 9:48:24 AM"
"315",592427,"11/1/1969 12:00:00 AM","Canola (rapeseed)",33618,NA,NA,NA,NA,NA,7337,NA,NA,NA,40528,"7/23/2020 9:48:24 AM"
"316",592428,"11/1/1969 12:00:00 AM","Durum wheat",9147,NA,NA,NA,NA,NA,7207,NA,NA,NA,84428,"7/23/2020 9:48:24 AM"
"317",592429,"11/1/1969 12:00:00 AM","Flaxseed",15081,NA,NA,NA,NA,NA,58156,NA,NA,NA,41239,"7/23/2020 9:48:24 AM"
"318",592430,"11/1/1969 12:00:00 AM","Oats",8336,NA,NA,NA,NA,NA,9866,NA,NA,NA,3092,"7/23/2020 9:48:24 AM"
"319",592431,"11/1/1969 12:00:00 AM","Rye",401,NA,NA,NA,NA,NA,988,NA,NA,NA,1433,"7/23/2020 9:48:24 AM"
"320",592432,"11/1/1969 12:00:00 AM","Wheat, excluding durum",100414,NA,NA,NA,NA,NA,33140,NA,NA,NA,199817,"7/23/2020 9:48:24 AM"
"321",592433,"12/1/1969 12:00:00 AM","All grains, total",206197,NA,NA,NA,NA,NA,114071,NA,NA,NA,393130,"7/23/2020 9:48:24 AM"
"322",592434,"12/1/1969 12:00:00 AM","Barley",62243,NA,NA,NA,NA,NA,20743,NA,NA,NA,23323,"7/23/2020 9:48:24 AM"
"323",592435,"12/1/1969 12:00:00 AM","Canola (rapeseed)",13630,NA,NA,NA,NA,NA,4472,NA,NA,NA,18017,"7/23/2020 9:48:24 AM"
"324",592436,"12/1/1969 12:00:00 AM","Durum wheat",4442,NA,NA,NA,NA,NA,2871,NA,NA,NA,26957,"7/23/2020 9:48:24 AM"
"325",592437,"12/1/1969 12:00:00 AM","Flaxseed",9833,NA,NA,NA,NA,NA,16305,NA,NA,NA,19478,"7/23/2020 9:48:24 AM"
"326",592438,"12/1/1969 12:00:00 AM","Oats",3795,NA,NA,NA,NA,NA,12510,NA,NA,NA,2930,"7/23/2020 9:48:24 AM"
"327",592439,"12/1/1969 12:00:00 AM","Rye",2360,NA,NA,NA,NA,NA,3079,NA,NA,NA,14580,"7/23/2020 9:48:24 AM"
"328",592440,"12/1/1969 12:00:00 AM","Wheat, excluding durum",109894,NA,NA,NA,NA,NA,54091,NA,NA,NA,287845,"7/23/2020 9:48:24 AM"
"329",592441,"1/1/1970 12:00:00 AM","All grains, total",293999,NA,NA,NA,NA,NA,148463,NA,NA,NA,444788,"7/23/2020 9:48:24 AM"
"330",592442,"1/1/1970 12:00:00 AM","Barley",50405,NA,NA,NA,NA,NA,15219,NA,NA,NA,16310,"7/23/2020 9:48:24 AM"
"331",592443,"1/1/1970 12:00:00 AM","Canola (rapeseed)",26004,NA,NA,NA,NA,NA,7269,NA,NA,NA,44463,"7/23/2020 9:48:24 AM"
"332",592444,"1/1/1970 12:00:00 AM","Durum wheat",24804,NA,NA,NA,NA,NA,8423,NA,NA,NA,108590,"7/23/2020 9:48:24 AM"
"333",592445,"1/1/1970 12:00:00 AM","Flaxseed",5659,NA,NA,NA,NA,NA,5967,NA,NA,NA,9185,"7/23/2020 9:48:24 AM"
"334",592446,"1/1/1970 12:00:00 AM","Oats",3467,NA,NA,NA,NA,NA,14037,NA,NA,NA,3510,"7/23/2020 9:48:24 AM"
"335",592447,"1/1/1970 12:00:00 AM","Rye",2151,NA,NA,NA,NA,NA,3935,NA,NA,NA,5075,"7/23/2020 9:48:24 AM"
"336",592448,"1/1/1970 12:00:00 AM","Wheat, excluding durum",181509,NA,NA,NA,NA,NA,93613,NA,NA,NA,257655,"7/23/2020 9:48:24 AM"
"337",592449,"2/1/1970 12:00:00 AM","All grains, total",362448,NA,NA,NA,NA,NA,131980,NA,NA,NA,443662,"7/23/2020 9:48:24 AM"
"338",592450,"2/1/1970 12:00:00 AM","Barley",79228,NA,NA,NA,NA,NA,11576,NA,NA,NA,13323,"7/23/2020 9:48:24 AM"
"339",592451,"2/1/1970 12:00:00 AM","Canola (rapeseed)",15787,NA,NA,NA,NA,NA,5355,NA,NA,NA,21276,"7/23/2020 9:48:24 AM"
"340",592452,"2/1/1970 12:00:00 AM","Durum wheat",17815,NA,NA,NA,NA,NA,4918,NA,NA,NA,77872,"7/23/2020 9:48:24 AM"
"341",592453,"2/1/1970 12:00:00 AM","Flaxseed",10923,NA,NA,NA,NA,NA,8446,NA,NA,NA,13701,"7/23/2020 9:48:24 AM"
"342",592454,"2/1/1970 12:00:00 AM","Oats",7904,NA,NA,NA,NA,NA,10094,NA,NA,NA,3032,"7/23/2020 9:48:24 AM"
