"","Id","When","Cal","Alberta","Canada","BritishColumbia","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"605",159333,"10/1/2001 12:00:00 AM","Slaughter, cattle",89.25,NA,69.84,72.51,76.13,75.78,70.14,93.99,71.79,54.17,69.97,"8/7/2020 9:11:43 AM"
"606",159334,"10/1/2001 12:00:00 AM","Hogs",72.46,NA,86.87,80.47,83.51,169.03,85.65,74.88,77.98,78.27,70.35,"8/7/2020 9:11:43 AM"
"607",159335,"11/1/2001 12:00:00 AM","Slaughter, calves",119.77,NA,110.63,122.7,101.63,105.48,95.83,121.65,99.07,152.27,119.77,"8/7/2020 9:11:43 AM"
"608",159336,"11/1/2001 12:00:00 AM","Slaughter, cattle",89.18,NA,62.25,68.88,74.01,76.35,70.63,96.99,72.67,56.89,67.67,"8/7/2020 9:11:43 AM"
"609",159337,"11/1/2001 12:00:00 AM","Hogs",62.59,NA,75.28,69.76,73.66,169.01,74.98,68.64,69.26,72.43,59.8,"8/7/2020 9:11:43 AM"
"610",159338,"12/1/2001 12:00:00 AM","Slaughter, calves",118.85,NA,102.83,126.37,110.88,117.98,107.2,120.65,107.39,149.7,118.85,"8/7/2020 9:11:43 AM"
"611",159339,"12/1/2001 12:00:00 AM","Slaughter, cattle",90.75,NA,61.17,70.71,73.38,76.47,70.72,98.65,73.94,56.92,69.81,"8/7/2020 9:11:43 AM"
"612",159340,"12/1/2001 12:00:00 AM","Hogs",60.13,NA,68.4,67.75,65.5,169.01,68.08,63.37,62.64,65.2,57.4,"8/7/2020 9:11:43 AM"
"613",159341,"1/1/2002 12:00:00 AM","Slaughter, calves",121.39,NA,101.58,125.68,98.62,106.87,97.1,126.57,101.47,148.92,121.39,"8/7/2020 9:11:43 AM"
"614",159342,"1/1/2002 12:00:00 AM","Slaughter, cattle",97.52,NA,56.96,72.59,70.6,75.28,69.82,103.59,75.28,58.07,72.08,"8/7/2020 9:11:43 AM"
"615",159343,"1/1/2002 12:00:00 AM","Hogs",72.45,NA,76.24,76.86,70.16,169.03,70.27,70.06,70.03,71.83,67.3,"8/7/2020 9:11:43 AM"
"616",159344,"2/1/2002 12:00:00 AM","Slaughter, calves",124.29,NA,109.99,129.28,108.3,111.01,100.86,133.31,103.21,155.81,124.29,"8/7/2020 9:11:43 AM"
"617",159345,"2/1/2002 12:00:00 AM","Slaughter, cattle",99.83,NA,63.25,78.04,74.27,82.31,76.49,110.07,82.31,67.36,76.61,"8/7/2020 9:11:43 AM"
"618",159346,"2/1/2002 12:00:00 AM","Hogs",73.44,NA,83.54,80.07,80.26,169.03,82.79,78.19,77.74,80.1,70.18,"8/7/2020 9:11:43 AM"
"619",159347,"3/1/2002 12:00:00 AM","Slaughter, calves",126.06,NA,108.73,128.9,106.1,122.88,111.64,132.53,111.46,160.74,126.06,"8/7/2020 9:11:43 AM"
"620",159348,"3/1/2002 12:00:00 AM","Slaughter, cattle",103.7,NA,65.62,83.06,75.35,82.94,77.14,109.37,82.94,66.68,82.51,"8/7/2020 9:11:43 AM"
"621",159349,"3/1/2002 12:00:00 AM","Hogs",67.03,NA,77.43,75.9,77.14,169.03,80.86,73,72.81,77.34,63.45,"8/7/2020 9:11:43 AM"
"622",159350,"4/1/2002 12:00:00 AM","Slaughter, calves",115.9,NA,105.12,124.35,108.44,114,103.58,123.55,104.68,159.08,115.9,"8/7/2020 9:11:43 AM"
"623",159351,"4/1/2002 12:00:00 AM","Slaughter, cattle",92.83,NA,61.21,77.18,71.89,77.37,71.91,104.22,77.37,62.27,74.56,"8/7/2020 9:11:43 AM"
"624",159352,"4/1/2002 12:00:00 AM","Hogs",59.12,NA,68.02,67.96,67.55,169.03,67.48,62.38,62.87,67.97,54.33,"8/7/2020 9:11:43 AM"
"625",159353,"5/1/2002 12:00:00 AM","Slaughter, calves",113.29,NA,99.71,115.05,108.44,109.45,99.44,138.38,100.34,157.5,113.29,"8/7/2020 9:11:43 AM"
"626",159354,"5/1/2002 12:00:00 AM","Slaughter, cattle",89.4,NA,64.18,77.56,68.94,76.81,71.44,102.11,76.81,64.38,76,"8/7/2020 9:11:43 AM"
"627",159355,"5/1/2002 12:00:00 AM","Hogs",61.08,NA,66.61,68.79,62.86,169.03,63.62,62.38,62.41,67.5,57.21,"8/7/2020 9:11:43 AM"
"628",159356,"6/1/2002 12:00:00 AM","Slaughter, calves",106.24,NA,105.58,107.54,97.56,107.91,98.04,133.12,100.42,154.62,106.24,"8/7/2020 9:11:43 AM"
"629",159357,"6/1/2002 12:00:00 AM","Slaughter, cattle",85.6,NA,60.3,73.94,68.42,74.51,69.37,97.6,74.51,63.98,71.69,"8/7/2020 9:11:43 AM"
"630",159358,"6/1/2002 12:00:00 AM","Hogs",65.55,NA,70.17,71.57,68.03,169.03,68.18,65.76,65.8,65.56,60.57,"8/7/2020 9:11:43 AM"
"631",159359,"7/1/2002 12:00:00 AM","Slaughter, calves",100.39,NA,85.02,105.79,100.44,96.35,98.04,116.52,92.46,147.07,100.39,"8/7/2020 9:11:43 AM"
"632",159360,"7/1/2002 12:00:00 AM","Slaughter, cattle",84.5,NA,53.74,68.75,65.51,74.56,69.48,96.26,74.56,60.93,66.34,"8/7/2020 9:11:43 AM"
"633",159361,"7/1/2002 12:00:00 AM","Hogs",72.93,NA,80.54,77.62,74.96,169.03,75.54,73.85,73.66,69.73,67.78,"8/7/2020 9:11:43 AM"
"634",159362,"8/1/2002 12:00:00 AM","Slaughter, calves",105.8,NA,72.17,104.33,93.64,104.32,87.54,106.75,75.34,149.21,105.8,"8/7/2020 9:11:43 AM"
"635",159363,"8/1/2002 12:00:00 AM","Slaughter, cattle",87.36,NA,54.87,70.64,65.51,72.48,67.37,97.07,72.48,62.05,69.1,"8/7/2020 9:11:43 AM"
"636",159364,"8/1/2002 12:00:00 AM","Hogs",58.13,NA,76.31,70.36,75.8,169.03,76.3,69.54,71.62,69.74,60.57,"8/7/2020 9:11:43 AM"
"637",159365,"9/1/2002 12:00:00 AM","Slaughter, calves",105.73,NA,69.46,104.35,95.86,96.61,94.78,103.94,87.75,153.89,105.73,"8/7/2020 9:11:43 AM"
"638",159366,"9/1/2002 12:00:00 AM","Slaughter, cattle",89.01,NA,53.11,70.19,62.99,68.92,64.01,93.6,68.92,59.67,66.43,"8/7/2020 9:11:43 AM"
"639",159367,"9/1/2002 12:00:00 AM","Hogs",46.79,NA,52.4,54.85,54.83,169.03,56.48,50.35,50.96,50.51,43.28,"8/7/2020 9:11:43 AM"
"640",159368,"10/1/2002 12:00:00 AM","Slaughter, calves",109.54,NA,73.46,107,88.17,102.01,87.77,101.41,94.55,152.95,109.54,"8/7/2020 9:11:43 AM"
"641",159369,"10/1/2002 12:00:00 AM","Slaughter, cattle",90.24,NA,52.55,66.98,63.06,67.56,62.68,93.41,67.56,60.36,66.99,"8/7/2020 9:11:43 AM"
"642",159370,"10/1/2002 12:00:00 AM","Hogs",55.66,NA,66.22,64.15,59.89,169.03,60.49,57.05,59.45,60.59,54.81,"8/7/2020 9:11:43 AM"
"643",159371,"11/1/2002 12:00:00 AM","Slaughter, calves",113.29,NA,77.21,113.83,96.21,100.72,92.67,101.19,92.13,151.43,113.29,"8/7/2020 9:11:43 AM"
"644",159372,"11/1/2002 12:00:00 AM","Slaughter, cattle",92.92,NA,49.28,65.25,60.73,67.59,62.52,98.01,67.59,60.29,64.52,"8/7/2020 9:11:43 AM"
"645",159373,"11/1/2002 12:00:00 AM","Hogs",51.71,NA,57.08,60.02,58.35,169.03,59.09,53.7,55.1,54.88,46.16,"8/7/2020 9:11:43 AM"
"646",159374,"12/1/2002 12:00:00 AM","Slaughter, calves",116.49,NA,77.33,118.78,90.61,104.4,91.51,105.67,94.29,148.72,116.49,"8/7/2020 9:11:43 AM"
"647",159375,"12/1/2002 12:00:00 AM","Slaughter, cattle",96.66,NA,52.07,69.99,62.07,73.21,67.83,101.57,73.21,60.98,68.45,"8/7/2020 9:11:43 AM"
"648",159376,"12/1/2002 12:00:00 AM","Hogs",55.67,NA,61.1,63.76,59.88,169.03,61.27,58.07,57.89,56.88,51.45,"8/7/2020 9:11:43 AM"
"649",159377,"1/1/2003 12:00:00 AM","Slaughter, calves",122.48,NA,88.08,121.04,101.58,111.39,101.21,111.18,94.01,137.93,122.48,"8/7/2020 9:11:43 AM"
"650",159378,"1/1/2003 12:00:00 AM","Slaughter, cattle",106.09,NA,54.54,74.3,69.67,78.43,72.65,111.24,75.46,77.62,74.73,"8/7/2020 9:11:43 AM"
"651",159379,"1/1/2003 12:00:00 AM","Hogs",59.12,NA,62.88,66.28,60.24,169.03,60.87,57.85,58.87,62.54,54.81,"8/7/2020 9:11:43 AM"
"652",159380,"2/1/2003 12:00:00 AM","Slaughter, calves",124.03,NA,93.08,120.78,86.38,99.82,90.7,116.77,89.88,132.35,124.03,"8/7/2020 9:11:43 AM"
"653",159381,"2/1/2003 12:00:00 AM","Slaughter, cattle",107.39,NA,56.98,76.02,67.43,75.61,70.05,106.92,73.68,78.4,76.86,"8/7/2020 9:11:43 AM"
"654",159382,"2/1/2003 12:00:00 AM","Hogs",60.6,NA,69.13,70.17,66.43,169.03,67.4,65.57,64.88,68.04,57.21,"8/7/2020 9:11:43 AM"
"655",159383,"3/1/2003 12:00:00 AM","Slaughter, calves",119.03,NA,93.17,117.8,94.33,102.63,93.24,115.27,84.78,125.32,119.03,"8/7/2020 9:11:43 AM"
"656",159384,"3/1/2003 12:00:00 AM","Slaughter, cattle",104.01,NA,56.55,74.34,66.01,72.57,67.27,101.7,70.33,72.3,76.13,"8/7/2020 9:11:43 AM"
"657",159385,"3/1/2003 12:00:00 AM","Hogs",60.62,NA,54.07,68.41,65.77,169.03,69.47,64.17,63.11,65.63,56.73,"8/7/2020 9:11:43 AM"
"658",159386,"4/1/2003 12:00:00 AM","Slaughter, calves",122.17,NA,105.96,121.85,95.48,103.78,94.28,116.81,92.1,117.81,122.17,"8/7/2020 9:11:43 AM"
"659",159387,"4/1/2003 12:00:00 AM","Slaughter, cattle",102.26,NA,57.97,76.4,68.01,76.19,70.62,107.07,73.94,82.77,76.94,"8/7/2020 9:11:43 AM"
"660",159388,"4/1/2003 12:00:00 AM","Hogs",59.12,NA,65.15,69,65.63,169.03,69.36,63.63,62.45,63.99,55.29,"8/7/2020 9:11:43 AM"
"661",159389,"5/1/2003 12:00:00 AM","Slaughter, calves",121.25,NA,103.96,118.65,94.87,106.18,96.47,120.02,87.89,119.56,121.25,"8/7/2020 9:11:43 AM"
"662",159390,"5/1/2003 12:00:00 AM","Slaughter, cattle",101.54,NA,62.3,76.59,64.65,70.52,65.38,98.82,68.84,87.06,79.9,"8/7/2020 9:11:43 AM"
"663",159391,"5/1/2003 12:00:00 AM","Hogs",69.49,NA,73.37,76.98,67.73,169.03,68.46,68.92,67.5,70.28,65.85,"8/7/2020 9:11:43 AM"
"664",159392,"6/1/2003 12:00:00 AM","Slaughter, calves",110.28,NA,98.71,107.92,80.92,84.16,76.46,108,65.67,70.84,110.28,"8/7/2020 9:11:43 AM"
"665",159393,"6/1/2003 12:00:00 AM","Slaughter, cattle",61.81,NA,50.91,46.62,51.76,56.65,52.54,78.55,56.03,71.51,57.56,"8/7/2020 9:11:43 AM"
"666",159394,"6/1/2003 12:00:00 AM","Hogs",70,NA,79.83,80.62,76.6,169.03,77.68,76.67,75.19,74.35,69.22,"8/7/2020 9:11:43 AM"
"667",159395,"7/1/2003 12:00:00 AM","Slaughter, calves",16.44,NA,14.71,16.08,61.71,66.49,60.41,69.82,69.75,94.75,77.2,"8/7/2020 9:11:43 AM"
"668",159396,"7/1/2003 12:00:00 AM","Slaughter, cattle",35.57,NA,29.3,26.83,28.6,31.97,29.74,41.37,29.49,35.7,29.84,"8/7/2020 9:11:43 AM"
"669",159397,"7/1/2003 12:00:00 AM","Hogs",70.48,NA,76.73,78.8,77.81,169.03,78.29,73.23,73.69,69.41,65.85,"8/7/2020 9:11:43 AM"
"670",159398,"8/1/2003 12:00:00 AM","Slaughter, calves",49.45,NA,61.71,48.39,59.96,65.81,59.79,72.86,69.97,50.97,66.4,"8/7/2020 9:11:43 AM"
"671",159399,"8/1/2003 12:00:00 AM","Slaughter, cattle",38.19,NA,21.89,28.81,29.31,31.43,29.02,45.9,30.4,25.24,24.39,"8/7/2020 9:11:43 AM"
"672",159400,"8/1/2003 12:00:00 AM","Hogs",65.54,NA,76.77,75.17,73.66,169.03,74.47,67.49,69.91,66.57,62.97,"8/7/2020 9:11:43 AM"
"673",159401,"9/1/2003 12:00:00 AM","Slaughter, calves",91.69,NA,82.02,89.12,69.88,75.24,68.36,87.52,71.22,69.56,91.69,"8/7/2020 9:11:43 AM"
"674",159402,"9/1/2003 12:00:00 AM","Slaughter, cattle",70.33,NA,38.4,44.14,36.02,41.48,38.12,65.34,40.55,44.79,48.48,"8/7/2020 9:11:43 AM"
"675",159403,"9/1/2003 12:00:00 AM","Hogs",65.06,NA,69.72,71.86,65.76,169.03,66.84,62.73,63.16,63.29,58.17,"8/7/2020 9:11:43 AM"
"676",159404,"10/1/2003 12:00:00 AM","Slaughter, calves",94.65,NA,62.61,88.68,76.58,80.96,73.56,85.99,74.97,108.41,94.65,"8/7/2020 9:11:43 AM"
"677",159405,"10/1/2003 12:00:00 AM","Slaughter, cattle",72.84,NA,44.27,46.04,37.55,42.09,38.51,70.39,41.16,48.45,56.2,"8/7/2020 9:11:43 AM"
"678",159406,"10/1/2003 12:00:00 AM","Hogs",58.63,NA,68.58,67.19,68.87,169.03,68.13,58.36,61.75,62.73,53.85,"8/7/2020 9:11:43 AM"
"679",159407,"11/1/2003 12:00:00 AM","Slaughter, calves",99.61,NA,74.32,96.96,85.9,91.41,83.05,88.36,78.31,134.06,99.61,"8/7/2020 9:11:43 AM"
"680",159408,"11/1/2003 12:00:00 AM","Slaughter, cattle",73.48,NA,60.19,68.1,44.32,46.81,42.7,81.06,45.86,55.21,73.29,"8/7/2020 9:11:43 AM"
"681",159409,"11/1/2003 12:00:00 AM","Hogs",54.19,NA,60.38,62.02,55.3,169.03,56.15,51.16,52.1,55.98,47.6,"8/7/2020 9:11:43 AM"
"682",159410,"12/1/2003 12:00:00 AM","Slaughter, calves",98.97,NA,76.88,93.98,77.25,84.88,77.11,87.07,74.55,115.56,98.97,"8/7/2020 9:11:43 AM"
"683",159411,"12/1/2003 12:00:00 AM","Slaughter, cattle",74.14,NA,39.31,46.62,41.67,46.74,42.6,80.8,45.75,54.35,51.78,"8/7/2020 9:11:43 AM"
"684",159412,"12/1/2003 12:00:00 AM","Hogs",53.7,NA,59.62,61.78,54.16,169.03,55,52.61,52.33,54.06,48.08,"8/7/2020 9:11:43 AM"
"685",159413,"1/1/2004 12:00:00 AM","Slaughter, calves",84.07,NA,77.51,80.51,81.65,91.01,82.69,88.85,77.97,111.34,84.07,"8/7/2020 9:11:43 AM"
"686",159414,"1/1/2004 12:00:00 AM","Slaughter, cattle",76.32,NA,56.38,68.49,42.52,47.04,42.97,76.92,46.54,43.53,72.54,"8/7/2020 9:11:43 AM"
"687",159415,"1/1/2004 12:00:00 AM","Hogs",53.51,NA,61.24,61.76,54.29,169.03,55.23,54.2,53.78,59.32,50.69,"8/7/2020 9:11:43 AM"
"688",159416,"2/1/2004 12:00:00 AM","Slaughter, calves",76.69,NA,65.7,69.51,77.85,83.6,75.95,87.27,73.12,103.65,76.69,"8/7/2020 9:11:43 AM"
"689",159417,"2/1/2004 12:00:00 AM","Slaughter, cattle",73.11,NA,51.42,59.16,37.79,43.09,39.4,69.72,42.59,42.34,69.22,"8/7/2020 9:11:43 AM"
"690",159418,"2/1/2004 12:00:00 AM","Hogs",68.34,NA,73.91,66.57,64.82,169.03,65.57,67.72,65.88,75.52,62.22,"8/7/2020 9:11:43 AM"
"691",159419,"3/1/2004 12:00:00 AM","Slaughter, calves",89.24,NA,68.57,86.39,67.86,73.8,67.05,79.43,66.47,102.92,89.24,"8/7/2020 9:11:43 AM"
"692",159420,"3/1/2004 12:00:00 AM","Slaughter, cattle",78.73,NA,64.2,71.4,42.92,47.47,43.46,76.04,47.05,44.98,74.76,"8/7/2020 9:11:43 AM"
"693",159421,"3/1/2004 12:00:00 AM","Hogs",73.29,NA,78.3,78.38,73.81,169.03,74.26,74.96,72.36,81.41,66.06,"8/7/2020 9:11:43 AM"
"694",159422,"4/1/2004 12:00:00 AM","Slaughter, calves",94.19,NA,69.07,92.63,73.84,80.94,73.54,96.44,74.97,106.66,94.19,"8/7/2020 9:11:43 AM"
"695",159423,"4/1/2004 12:00:00 AM","Slaughter, cattle",77.63,NA,59.25,72.78,44.16,50.65,46.57,75.69,49.94,53.95,74.65,"8/7/2020 9:11:43 AM"
"696",159424,"4/1/2004 12:00:00 AM","Hogs",74.28,NA,80.25,79.48,75.96,169.03,76.33,74.47,73,79.94,65.1,"8/7/2020 9:11:43 AM"
"697",159425,"5/1/2004 12:00:00 AM","Slaughter, calves",89.68,NA,58.85,88.05,71.5,81.92,74.44,97.83,75.97,107.15,89.68,"8/7/2020 9:11:43 AM"
"698",159426,"5/1/2004 12:00:00 AM","Slaughter, cattle",74.98,NA,56.99,67.32,43.97,48.9,44.89,74.51,48.48,56.15,70.57,"8/7/2020 9:11:43 AM"
"699",159427,"5/1/2004 12:00:00 AM","Hogs",94.05,NA,95.36,87.9,84.07,169.03,85.32,89.92,85.99,95.65,82.87,"8/7/2020 9:11:43 AM"
"700",159428,"6/1/2004 12:00:00 AM","Slaughter, calves",81.78,NA,58.85,75.25,52.22,61.22,55.63,94.02,54.98,98.39,81.78,"8/7/2020 9:11:43 AM"
"701",159429,"6/1/2004 12:00:00 AM","Slaughter, cattle",65.93,NA,55.06,60.27,41.84,44.6,40.91,69.71,44.46,55.44,64.24,"8/7/2020 9:11:43 AM"
"702",159430,"6/1/2004 12:00:00 AM","Hogs",91.09,NA,100.73,87.54,94.75,169.03,95.46,93.3,88.93,94.66,82.39,"8/7/2020 9:11:43 AM"
"703",159431,"7/1/2004 12:00:00 AM","Slaughter, calves",80.43,NA,49.07,74.68,57.3,57.06,51.84,92.6,50.98,121.15,80.43,"8/7/2020 9:11:43 AM"
"704",159432,"7/1/2004 12:00:00 AM","Slaughter, cattle",64.6,NA,52.73,60.11,40.71,44.26,40.6,68.53,43.97,58.46,63.88,"8/7/2020 9:11:43 AM"
"705",159433,"7/1/2004 12:00:00 AM","Hogs",89.11,NA,99.75,92.52,93.39,169.03,94.06,88.96,86.9,92.21,81.43,"8/7/2020 9:11:43 AM"
"706",159434,"8/1/2004 12:00:00 AM","Slaughter, calves",77.13,NA,32.45,67.58,52.22,52.6,47.79,81.06,46.98,134.22,77.13,"8/7/2020 9:11:43 AM"
"707",159435,"8/1/2004 12:00:00 AM","Slaughter, cattle",61.21,NA,48.93,56.66,37.25,41.19,37.8,63.06,40.99,51.6,61.61,"8/7/2020 9:11:43 AM"
"708",159436,"8/1/2004 12:00:00 AM","Hogs",85.65,NA,98.29,90,89.13,169.03,90.74,84.13,85.58,92.21,79.99,"8/7/2020 9:11:43 AM"
"709",159437,"9/1/2004 12:00:00 AM","Slaughter, calves",81.36,NA,53.51,77.16,64.76,68.09,61.86,83.44,59.98,136.39,81.36,"8/7/2020 9:11:43 AM"
"710",159438,"9/1/2004 12:00:00 AM","Slaughter, cattle",71.53,NA,58.23,64.67,39.43,44.66,40.97,68.19,44.48,55.15,71.11,"8/7/2020 9:11:43 AM"
"711",159439,"9/1/2004 12:00:00 AM","Hogs",82.68,NA,89.51,84.8,82.47,169.03,83.57,77.85,78.65,82.88,75.18,"8/7/2020 9:11:43 AM"
"712",159440,"10/1/2004 12:00:00 AM","Slaughter, calves",84.04,NA,50.04,80.58,67.21,72.74,66.08,81.23,64.97,134.58,84.04,"8/7/2020 9:11:43 AM"
"713",159441,"10/1/2004 12:00:00 AM","Slaughter, cattle",72.6,NA,55.47,65.13,40.65,44.39,40.75,66.63,43.77,52.68,70.4,"8/7/2020 9:11:43 AM"
"714",159442,"10/1/2004 12:00:00 AM","Hogs",75.76,NA,90.97,80.43,82.3,169.03,83.31,73.99,76.79,81.41,72.3,"8/7/2020 9:11:43 AM"
"715",159443,"11/1/2004 12:00:00 AM","Slaughter, calves",88.52,NA,47.07,83.94,63.41,67.51,61.33,90.29,61.73,134.73,88.52,"8/7/2020 9:11:43 AM"
"716",159444,"11/1/2004 12:00:00 AM","Slaughter, cattle",71.52,NA,57.07,64.52,38.49,42.43,38.82,65.73,41.76,50.66,70.93,"8/7/2020 9:11:43 AM"
"717",159445,"11/1/2004 12:00:00 AM","Hogs",77.24,NA,84.15,79.24,69.2,169.03,70.61,66.75,71.04,76.01,68.94,"8/7/2020 9:11:43 AM"
"718",159446,"12/1/2004 12:00:00 AM","Slaughter, calves",94.3,NA,52.45,89.86,77.25,84.88,77.11,91.78,74.55,125.17,94.3,"8/7/2020 9:11:43 AM"
"719",159447,"12/1/2004 12:00:00 AM","Slaughter, cattle",76.51,NA,57.93,66.71,41.67,46.74,42.6,68.2,45.75,55.16,73.7,"8/7/2020 9:11:43 AM"
"720",159448,"12/1/2004 12:00:00 AM","Hogs",75.26,NA,87.07,78.78,74.05,169.03,75.29,69.65,73.22,76.99,67.98,"8/7/2020 9:11:43 AM"
"721",159449,"1/1/2005 12:00:00 AM","Slaughter, calves",92.19,NA,65.01,88.38,64.96,77,69.96,94.63,69.97,127.19,92.19,"8/7/2020 9:11:43 AM"
"722",159450,"1/1/2005 12:00:00 AM","Slaughter, cattle",82.31,NA,55.9,68.75,52.18,54.56,49.84,76.98,49.71,46.2,72.14,"8/7/2020 9:11:43 AM"
"723",159451,"1/1/2005 12:00:00 AM","Hogs",76.5,NA,84.64,78.61,71.28,169.03,72.36,74.81,69.5,77.97,67.71,"8/7/2020 9:11:43 AM"
"724",159452,"2/1/2005 12:00:00 AM","Slaughter, calves",98.96,NA,81.26,93.55,73.12,76.42,69.43,102.47,68.97,127.52,98.96,"8/7/2020 9:11:43 AM"
"725",159453,"2/1/2005 12:00:00 AM","Slaughter, cattle",86.78,NA,57.22,69.77,50.75,57.98,53.06,79.75,52.73,55.79,76.21,"8/7/2020 9:11:43 AM"
"726",159454,"2/1/2005 12:00:00 AM","Hogs",74.03,NA,83.17,78.43,77.14,169.03,78.25,75.78,69.76,81.9,65.26,"8/7/2020 9:11:43 AM"
"727",159455,"3/1/2005 12:00:00 AM","Slaughter, calves",90.78,NA,70.38,83.69,74.95,85.8,77.95,102.08,77.97,121.17,90.78,"8/7/2020 9:11:43 AM"
"728",159456,"3/1/2005 12:00:00 AM","Slaughter, cattle",81.3,NA,58.16,66.12,48.87,56.16,51.51,75.38,51.4,49.18,71.95,"8/7/2020 9:11:43 AM"
"729",159457,"3/1/2005 12:00:00 AM","Hogs",73.04,NA,81.71,77.07,74.04,169.03,74.98,73.37,68.17,79.45,65.26,"8/7/2020 9:11:43 AM"
"730",159458,"4/1/2005 12:00:00 AM","Slaughter, calves",88.19,NA,69.51,84.19,74.99,88.01,79.96,93.05,79.97,128.1,88.19,"8/7/2020 9:11:43 AM"
"731",159459,"4/1/2005 12:00:00 AM","Slaughter, cattle",78.1,NA,52.88,64.25,50.42,56.16,51.53,75.1,51.52,53.81,68.21,"8/7/2020 9:11:43 AM"
"732",159460,"4/1/2005 12:00:00 AM","Hogs",74.52,NA,80.74,77.25,71.94,169.03,73.3,72.88,64.59,78.46,67.22,"8/7/2020 9:11:43 AM"
"733",159461,"5/1/2005 12:00:00 AM","Slaughter, calves",90.51,NA,59.88,84.36,77.72,92.8,84.31,97.59,84.97,129.06,90.51,"8/7/2020 9:11:43 AM"
"734",159462,"5/1/2005 12:00:00 AM","Slaughter, cattle",73.52,NA,51.96,66.76,53.26,57.06,52.38,76,52.42,58.04,69.92,"8/7/2020 9:11:43 AM"
"735",159463,"5/1/2005 12:00:00 AM","Hogs",80.95,NA,87.56,85.32,80.11,169.03,81.68,80.61,73.2,85.34,73.61,"8/7/2020 9:11:43 AM"
"736",159464,"6/1/2005 12:00:00 AM","Slaughter, calves",91.71,NA,68.88,85.89,74.06,88.83,80.7,104.92,80.97,129.27,91.71,"8/7/2020 9:11:43 AM"
"737",159465,"6/1/2005 12:00:00 AM","Slaughter, cattle",73.58,NA,49.2,67.81,51.87,57.32,52.63,76.7,52.57,62.28,72.94,"8/7/2020 9:11:43 AM"
"738",159466,"6/1/2005 12:00:00 AM","Hogs",71.56,NA,80.25,76.84,75.94,169.03,76.74,72.4,70.26,76.5,64.27,"8/7/2020 9:11:43 AM"
"739",159467,"7/1/2005 12:00:00 AM","Slaughter, calves",91.14,NA,81.32,91.9,72.38,83.9,76.22,103.51,78.97,133.63,91.14,"8/7/2020 9:11:43 AM"
"740",159468,"7/1/2005 12:00:00 AM","Slaughter, cattle",78.94,NA,48.2,70.44,54.76,63.54,58.52,82.61,58.22,70.77,75.57,"8/7/2020 9:11:43 AM"
"741",159469,"7/1/2005 12:00:00 AM","Hogs",70.57,NA,76.84,75.3,71.03,169.03,72.53,69.5,65.44,73.56,67.71,"8/7/2020 9:11:43 AM"
"742",159470,"8/1/2005 12:00:00 AM","Slaughter, calves",101.36,NA,100.54,99.16,82.24,88.83,80.7,99.17,79.97,132.88,101.36,"8/7/2020 9:11:43 AM"
"743",159471,"8/1/2005 12:00:00 AM","Slaughter, cattle",80.13,NA,47.7,54.4,55.06,62.04,57.07,83.95,56.7,65.99,56.84,"8/7/2020 9:11:43 AM"
"744",159472,"8/1/2005 12:00:00 AM","Hogs",71.56,NA,79.76,76.3,72.97,169.03,74.18,71.92,66.84,74.05,69.68,"8/7/2020 9:11:43 AM"
"745",159473,"9/1/2005 12:00:00 AM","Slaughter, calves",103.83,NA,98.07,101.94,84.46,100.54,91.35,102.47,91.96,132.99,103.83,"8/7/2020 9:11:43 AM"
"746",159474,"9/1/2005 12:00:00 AM","Slaughter, cattle",79.51,NA,42.15,48.24,56.23,61.25,56.28,83.43,55.88,78.33,51.34,"8/7/2020 9:11:43 AM"
"747",159475,"9/1/2005 12:00:00 AM","Hogs",67.11,NA,76.84,72.85,69.22,169.03,70.83,69.02,65.44,68.65,66.24,"8/7/2020 9:11:43 AM"
"748",159476,"10/1/2005 12:00:00 AM","Slaughter, calves",105.87,NA,98.07,104.41,81.8,91.98,83.57,98.04,83.97,136.37,105.87,"8/7/2020 9:11:43 AM"
"749",159477,"10/1/2005 12:00:00 AM","Slaughter, cattle",79.96,NA,39.94,46.12,52.67,58.97,54.08,87.56,53.63,58.73,48.1,"8/7/2020 9:11:43 AM"
"750",159478,"10/1/2005 12:00:00 AM","Hogs",65.13,NA,74.89,69.58,66.59,169.03,68.07,66.61,63.01,66.19,62.31,"8/7/2020 9:11:43 AM"
"751",159479,"11/1/2005 12:00:00 AM","Slaughter, calves",108.91,NA,93.01,106.42,78.09,86.66,78.73,98.19,78.97,137.38,108.91,"8/7/2020 9:11:43 AM"
"752",159480,"11/1/2005 12:00:00 AM","Slaughter, cattle",82.2,NA,40.62,47.52,52.76,60.7,55.55,82.8,55.31,61.26,48.75,"8/7/2020 9:11:43 AM"
"753",159481,"11/1/2005 12:00:00 AM","Hogs",59.69,NA,69.52,64.32,61.09,169.03,62.85,61.78,57.8,63.74,57.39,"8/7/2020 9:11:43 AM"
"754",159482,"12/1/2005 12:00:00 AM","Slaughter, calves",108,NA,99.51,106.73,70.86,82.03,74.53,102.26,74.97,146.16,108,"8/7/2020 9:11:43 AM"
"755",159483,"12/1/2005 12:00:00 AM","Slaughter, cattle",86.07,NA,40.44,48.1,56.5,65.06,59.56,84.68,59.31,64.06,51.35,"8/7/2020 9:11:43 AM"
